"gutenberg_id" "text"
"7534" 1608 "God to give me strength; and what proves that he accepted my sacrifice"
"7535" 1608 "is that he gave me the strength for which I prayed."
"7536" 1608 ""
"7537" 1608 "At supper I still had need of aid, for I could not think of what I was"
"7538" 1608 "going to do, so much did I fear that my courage would fail me. Who would"
"7539" 1608 "ever have said that I, Marguerite Gautier, would have suffered so at the"
"7540" 1608 "mere thought of a new lover? I drank for forgetfulness, and when I woke"
"7541" 1608 "next day I was beside the count."
"7542" 1608 ""
"7543" 1608 "That is the whole truth, friend. Judge me and pardon me, as I have"
"7544" 1608 "pardoned you for all the wrong that you have done me since that day."
"7545" 1608 ""
"7546" 1608 ""
"7547" 1608 ""
"7548" 1608 "<Chapter 26>"
"7549" 1608 ""
"7550" 1608 "What followed that fatal night you know as well as I; but what you can"
"7551" 1608 "not know, what you can not suspect, is what I have suffered since our"
"7552" 1608 "separation."
"7553" 1608 ""
"7554" 1608 "I heard that your father had taken you away with him, but I felt sure"
"7555" 1608 "that you could not live away from me for long, and when I met you in the"
"7556" 1608 "Champs-Elysees, I was a little upset, but by no means surprised."
"7557" 1608 ""
"7558" 1608 "Then began that series of days; each of them brought me a fresh insult"
"7559" 1608 "from you. I received them all with a kind of joy, for, besides proving"
"7560" 1608 "to me that you still loved me, it seemed to me as if the more you"
"7561" 1608 "persecuted me the more I should be raised in your eyes when you came to"
"7562" 1608 "know the truth."
"7563" 1608 ""
"7564" 1608 "Do not wonder at my joy in martyrdom, Armand; your love for me had"
"7565" 1608 "opened my heart to noble enthusiasm."
"7566" 1608 ""
"7567" 1608 "Still, I was not so strong as that quite at once."
"7568" 1608 ""
"7569" 1608 "Between the time of the sacrifice made for you and the time of your"
"7570" 1608 "return a long while elapsed, during which I was obliged to have recourse"
"7571" 1608 "to physical means in order not to go mad, and in order to be blinded and"
"7572" 1608 "deafened in the whirl of life into which I flung myself. Prudence"
"7573" 1608 "has told you (has she not?) how I went to all the fetes and balls and"
"7574" 1608 "orgies. I had a sort of hope that I should kill myself by all these"
"7575" 1608 "excesses, and I think it will not be long before this hope is realized."
"7576" 1608 "My health naturally got worse and worse, and when I sent Mme. Duvernoy"
"7577" 1608 "to ask you for pity I was utterly worn out, body and soul."
"7578" 1608 ""
"7579" 1608 "I will not remind you, Armand, of the return you made for the last proof"
"7580" 1608 "of love that I gave you, and of the outrage by which you drove away a"
"7581" 1608 "dying woman, who could not resist your voice when you asked her for a"
"7582" 1608 "night of love, and who, like a fool, thought for one instant that she"
"7583" 1608 "might again unite the past with the present. You had the right to do"
"7584" 1608 "what you did, Armand; people have not always put so high a price on a"
"7585" 1608 "night of mine!"
"7586" 1608 ""
"7587" 1608 "I left everything after that. Olympe has taken my place with the Comte"
"7588" 1608 "de N., and has told him, I hear, the reasons for my leaving him. The"
"7589" 1608 "Comte de G. was at London. He is one of those men who give just enough"
"7590" 1608 "importance to making love to women like me for it to be an agreeable"
"7591" 1608 "pastime, and who are thus able to remain friends with women, not hating"
"7592" 1608 "them because they have never been jealous of them, and he is, too, one"
"7593" 1608 "of those grand seigneurs who open only a part of their hearts to us, but"
"7594" 1608 "the whole of their purses. It was of him that I immediately thought. I"
"7595" 1608 "joined him in London. He received me as kindly as possible, but he"
"7596" 1608 "was the lover there of a woman in society, and he feared to compromise"
"7597" 1608 "himself if he were seen with me. He introduced me to his friends, who"
"7598" 1608 "gave a supper in my honour, after which one of them took me home with"
"7599" 1608 "him."
"7600" 1608 ""
"7601" 1608 "What else was there for me to do, my friend? If I had killed myself it"
"7602" 1608 "would have burdened your life, which ought to be happy, with a needless"
"7603" 1608 "remorse; and then, what is the good of killing oneself when one is so"
"7604" 1608 "near dying already?"
"7605" 1608 ""
"7606" 1608 "I became a body without a soul, a thing without a thought; I lived for"
"7607" 1608 "some time in that automatic way; then I returned to Paris, and asked"
"7608" 1608 "after you; I heard then that you were gone on a long voyage. There was"
"7609" 1608 "nothing left to hold me to life. My existence became what it had been"
"7610" 1608 "two years before I knew you. I tried to win back the duke, but I had"
"7611" 1608 "offended him too deeply. Old men are not patient, no doubt because they"
"7612" 1608 "realize that they are not eternal. I got weaker every day. I was pale"
"7613" 1608 "and sad and thinner than ever. Men who buy love examine the goods before"
"7614" 1608 "taking them. At Paris there were women in better health, and not so thin"
"7615" 1608 "as I was; I was rather forgotten. That is all the past up to yesterday."
"7616" 1608 ""
"7617" 1608 "Now I am seriously ill. I have written to the duke to ask him for money,"
"7618" 1608 "for I have none, and the creditors have returned, and come to me with"
"7619" 1608 "their bills with pitiless perseverance. Will the duke answer? Why are"
"7620" 1608 "you not in Paris, Armand? You would come and see me, and your visits"
"7621" 1608 "would do me good."
"7622" 1608 ""
"7623" 1608 "December 20."
"7624" 1608 ""
"7625" 1608 "The weather is horrible; it is snowing, and I am alone. I have been in"
"7626" 1608 "such a fever for the last three days that I could not write you a word."
"7627" 1608 "No news, my friend; every day I hope vaguely for a letter from you, but"
"7628" 1608 "it does not come, and no doubt it will never come. Only men are strong"
"7629" 1608 "enough not to forgive. The duke has not answered."
"7630" 1608 ""
"7631" 1608 "Prudence is pawning my things again."
"7632" 1608 ""
"7633" 1608 "I have been spitting blood all the time. Oh, you would be sorry for me"
"7634" 1608 "if you could see me. You are indeed happy to be under a warm sky, and"
"7635" 1608 "not, like me, with a whole winter of ice on your chest. To-day I got up"
"7636" 1608 "for a little while, and looked out through the curtains of my window,"
"7637" 1608 "and watched the life of Paris passing below, the life with which I have"
"7638" 1608 "now nothing more to do. I saw the faces of some people I knew, passing"
"7639" 1608 "rapidly, joyous and careless. Not one lifted his eyes to my window."
"7640" 1608 "However, a few young men have come to inquire for me. Once before I was"
"7641" 1608 "ill, and you, though you did not know me, though you had had nothing"
"7642" 1608 "from me but an impertinence the day I met you first, you came to inquire"
"7643" 1608 "after me every day. We spent six months together. I had all the love for"
"7644" 1608 "you that a woman’s heart can hold and give, and you are far away, you"
"7645" 1608 "are cursing me, and there is not a word of consolation from you. But it"
"7646" 1608 "is only chance that has made you leave me, I am sure, for if you were at"
"7647" 1608 "Paris, you would not leave my bedside."
"7648" 1608 ""
"7649" 1608 "December 25."
"7650" 1608 ""
"7651" 1608 "My doctor tells me I must not write every day. And indeed my memories"
"7652" 1608 "only increase my fever, but yesterday I received a letter which did me"
"7653" 1608 "good, more because of what it said than by the material help which it"
"7654" 1608 "contained. I can write to you, then, to-day. This letter is from your"
"7655" 1608 "father, and this is what it says:"
"7656" 1608 ""
"7657" 1608 "“MADAME: I have just learned that you are ill. If I were at Paris I"
"7658" 1608 "would come and ask after you myself; if my son were here I would send"
"7659" 1608 "him; but I can not leave C., and Armand is six or seven hundred leagues"
"7660" 1608 "from here; permit me, then, simply to write to you, madame, to tell"
"7661" 1608 "you how pained I am to hear of your illness, and believe in my sincere"
"7662" 1608 "wishes for your speedy recovery."
"7663" 1608 ""
"7664" 1608 "“One of my good friends, M. H., will call on you; will you kindly receive"
"7665" 1608 "him? I have intrusted him with a commission, the result of which I await"
"7666" 1608 "impatiently."
"7667" 1608 ""
"7668" 1608 "“Believe me, madame,"
"7669" 1608 ""
"7670" 1608 "“Yours most faithfully.”"
"7671" 1608 ""
"7672" 1608 ""
"7673" 1608 "This is the letter he sent me. Your father has a noble heart; love him"
"7674" 1608 "well, my friend, for there are few men so worthy of being loved."
"7675" 1608 "This paper signed by his name has done me more good than all the"
"7676" 1608 "prescriptions of our great doctor."
"7677" 1608 ""
"7678" 1608 "This morning M. H. called. He seemed much embarrassed by the delicate"
"7679" 1608 "mission which M. Duval had intrusted to him. As a matter of fact, he"
"7680" 1608 "came to bring me three thousand francs from your father. I wanted to"
"7681" 1608 "refuse at first, but M. H. told me that my refusal would annoy M. Duval,"
"7682" 1608 "who had authorized him to give me this sum now, and later on whatever I"
"7683" 1608 "might need. I accepted it, for, coming from your father, it could not be"
"7684" 1608 "exactly taking alms. If I am dead when you come back, show your father"
"7685" 1608 "what I have written for him, and tell him that in writing these lines"
"7686" 1608 "the poor woman to whom he was kind enough to write so consoling a letter"
"7687" 1608 "wept tears of gratitude and prayed God for him."
"7688" 1608 ""
"7689" 1608 "January 4."
"7690" 1608 ""
"7691" 1608 "I have passed some terrible days. I never knew the body could suffer so."
"7692" 1608 "Oh, my past life! I pay double for it now."
"7693" 1608 ""
"7694" 1608 "There has been someone to watch by me every night; I can not breathe."
"7695" 1608 "What remains of my poor existence is shared between being delirious and"
"7696" 1608 "coughing."
"7697" 1608 ""
"7698" 1608 "The dining-room is full of sweets and all sorts of presents that my"
"7699" 1608 "friends have brought. Some of them, I dare say, are hoping that I shall"
"7700" 1608 "be their mistress later on. If they could see what sickness has made of"
"7701" 1608 "me, they would go away in terror."
"7702" 1608 ""
"7703" 1608 "Prudence is giving her New Year’s presents with those I have received."
"7704" 1608 ""
"7705" 1608 "There is a thaw, and the doctor says that I may go out in a few days if"
"7706" 1608 "the fine weather continues."
"7707" 1608 ""
"7708" 1608 "January 8."
"7709" 1608 ""
"7710" 1608 "I went out yesterday in my carriage. The weather was lovely. The"
"7711" 1608 "Champs-Elysees was full of people. It was like the first smile of"
"7712" 1608 "spring. Everything about me had a festal air. I never knew before that a"
"7713" 1608 "ray of sunshine could contain so much joy, sweetness, and consolation."
"7714" 1608 ""
"7715" 1608 "I met almost all the people I knew, all happy, all absorbed in their"
"7716" 1608 "pleasures. How many happy people don’t even know that they are happy!"
"7717" 1608 "Olympe passed me in an elegant carriage that M. de N. has given her. She"
"7718" 1608 "tried to insult me by her look. She little knows how far I am from such"
